"time","Umidade"
1747644450791,60.45
1747644450791,60.45
1747644518100,60.47
1747644518100,60.47
1747644585505,60.45
1747644585505,60.45
1747644652734,60.43
1747644652734,60.43
1747644720560,60.45
1747644720560,60.45
1747644787367,60.42
1747644787367,60.42
1747644854693,60.46
1747644854693,60.46
1747644922170,60.45
1747644922240,60.45
1747644989322,60.45
1747644989323,60.45
1747645056639,60.46
1747645056639,60.46
1747645123950,60.46
1747645123953,60.46
1747645191272,60.44
1747645191272,60.44
1747645258593,60.41
1747645258593,60.41
1747645325905,60.41
1747645325905,60.41
1747645393231,60.45
1747645393231,60.45
1747645460542,60.47
1747645460542,60.47
1747645527847,60.41
1747645527847,60.41
1747645662503,60.41
1747645662504,60.41
1747645729807,60.48
1747645729807,60.48
1747645797118,60.43
1747645797118,60.43
1747645864437,60.45
1747645864437,60.45
1747645931760,60.42
1747645931762,60.42
1747645999750,60.41
1747645999760,60.41
1747646066397,60.43
1747646066397,60.43
1747646133705,60.42
1747646133705,60.42
1747646201300,60.42
1747646201300,60.42
1747646268349,60.45
1747646268349,60.45
1747646335663,60.42
1747646335663,60.42
1747646403153,60.45
1747646403153,60.45
1747646470300,60.44
1747646470300,60.44
1747646537615,60.48
1747646537615,60.48
1747646604935,60.42
1747646604935,60.42
1747646672246,60.42
1747646672246,60.42
1747646739566,60.44
1747646739566,60.44
1747646806872,60.45
1747646806872,60.45
1747646874195,60.42
1747646874195,60.42
1747646941511,60.43
1747646941511,60.43
1747647008826,60.47
1747647008826,60.47
1747647076151,60.42
1747647076151,60.42
1747647143457,60.45
1747647143458,60.45
1747647210770,60.44
1747647210770,60.44
1747647277169,60.44
1747647277169,60.44
1747647344480,60.45
1747647344483,60.45
1747647411806,60.44
1747647411806,60.44
1747647479112,60.46
1747647479112,60.46
1747647546428,60.46
1747647546428,60.46
1747647613749,60.49
1747647613749,60.49
1747647681730,60.47
1747647681730,60.47
1747647748384,60.45
1747647748385,60.45
1747647815695,60.44
1747647815695,60.44
1747647883170,60.44
1747647883170,60.44
1747647950336,60.47
1747647950336,60.47
1747648084996,60.46
1747648084996,60.46
1747648152316,60.44
1747648152316,60.44
1747648219633,60.45
1747648219633,60.45
1747648286951,60.45
1747648286951,60.45
1747648354267,60.44
1747648354267,60.44
1747648421583,60.45
1747648421583,60.45
1747648488898,60.47
1747648488898,60.47
1747648556214,60.42
1747648556217,60.42
1747648623529,60.42
1747648623529,60.42
1747648690850,60.45
1747648690851,60.45
1747648758157,60.46
1747648758157,60.46
1747648825472,60.47
1747648825473,60.47
1747648892795,60.45
1747648892795,60.45
1747648960116,60.46
1747648960116,60.46
1747649094751,60.46
1747649094752,60.46
1747649162710,60.45
1747649162710,60.45
1747649229380,60.43
1747649229381,60.43
1747649296695,60.46
1747649296695,60.46
1747649364130,60.44
1747649364130,60.44
1747649431333,60.43
1747649431333,60.43
1747649498641,60.45
1747649498642,60.45
1747649565956,60.46
1747649565956,60.46
1747649633282,60.51
1747649633282,60.51
1747649700714,60.46
1747649700714,60.46
1747649767913,60.44
1747649767913,60.44
1747649835237,60.47
1747649835240,60.47
1747649902549,60.47
1747649902549,60.47
1747649969869,60.46
1747649969869,60.46
1747650037215,60.45
1747650037215,60.45
1747650104498,60.47
1747650104499,60.47
1747650171815,60.46
1747650171815,60.46
1747650239133,60.46
1747650239135,60.46
1747650306447,60.44
1747650306450,60.44
1747650373769,60.44
1747650373769,60.44
1747650441840,60.47
1747650441840,60.47
1747650508397,60.46
1747650508397,60.46
1747650575718,60.44
1747650575719,60.44
1747650643380,60.45
1747650643380,60.45
1747650710355,60.46
1747650710359,60.46
1747650777673,60.45
1747650777673,60.45
1747650844984,60.44
1747650844984,60.44
1747650912306,60.46
1747650912307,60.46
1747650979622,60.44
1747650979622,60.44
1747651046932,60.45
1747651046932,60.45
1747651114253,60.48
1747651114254,60.48
1747651181573,60.47
1747651181574,60.47
1747651248890,60.46
1747651248890,60.46
1747651316209,60.46
1747651316216,60.46
1747651383520,60.47
1747651383520,60.47
1747651450836,60.47
1747651450836,60.47
1747651518152,60.51
1747651518152,60.51
1747651585468,60.46
1747651585468,60.46
1747651651863,60.49
1747651651863,60.49
1747651719185,60.49
1747651719186,60.49
1747651786529,60.54
1747651786529,60.54
1747651853841,60.52
1747651853841,60.52
1747651921166,60.52
1747651921166,60.52
1747651988475,60.49
1747651988477,60.49
1747652062710,60.49
1747652062730,60.49
1747652129392,60.49
1747652129393,60.49
1747652196706,60.49
1747652196706,60.49
1747652264310,60.5
1747652264310,60.5
1747652331333,60.54
1747652331334,60.54
1747652398655,60.54
1747652398655,60.54
1747652465969,60.55
1747652465971,60.55
1747652533286,60.55
1747652533286,60.55
1747652600594,60.55
1747652600595,60.55
1747652667916,60.51
1747652667916,60.51
1747652735234,60.52
1747652735234,60.52
1747652802550,60.53
1747652802550,60.53
1747652869864,60.56
1747652869865,60.56
1747652937185,60.55
1747652937185,60.55
1747653004496,60.51
1747653004496,60.51
1747653071819,60.51
1747653071819,60.51
1747653139138,60.56
1747653139138,60.56
1747653206448,60.53
1747653206448,60.53
1747653274251,60.53
1747653274251,60.53
1747653341770,60.57
1747653341780,60.57
1747653408402,60.63
1747653408402,60.63
1747653475715,60.58
1747653475715,60.58
1747653543330,60.56
1747653543330,60.56
1747653610344,60.56
1747653610344,60.56
1747653677663,60.56
1747653677663,60.56
1747653744979,60.59
1747653744979,60.59
1747653812299,60.61
1747653812299,60.61
1747653879611,60.64
1747653879611,60.64
1747653946929,60.6
1747653946930,60.6
1747654014249,60.62
1747654014249,60.62
1747654081610,60.62
1747654081611,60.62
1747654148896,60.65
1747654148896,60.65
1747654216206,60.65
1747654216206,60.65
1747654283523,60.66
1747654283523,60.66
1747654350837,60.64
1747654350837,60.64
1747654418152,60.64
1747654418153,60.64
1747654485501,60.62
1747654485501,60.62
1747654552793,60.68
1747654552793,60.68
1747654687419,60.71
1747654687419,60.71
1747654754741,60.71
1747654754741,60.71
1747654822550,60.71
1747654822570,60.71
1747654889372,60.72
1747654889372,60.72
1747654956690,60.74
1747654956690,60.74
1747655024500,60.71
1747655024500,60.71
1747655091326,60.77
1747655091327,60.77
1747655158646,60.76
1747655158646,60.76
1747655225947,60.77
1747655225947,60.77
1747655360591,60.81
1747655360591,60.81
1747655427936,60.81
1747655427936,60.81
1747655495246,60.84
1747655495246,60.84
1747655562567,60.85
1747655562567,60.85
1747655629887,60.83
1747655629887,60.83
1747655697202,60.83
1747655697205,60.83
1747655764513,60.86
1747655764514,60.86
1747655831833,60.84
1747655831834,60.84
1747655899164,60.87
1747655899164,60.87
1747655966466,60.9
1747655966466,60.9
1747656033793,60.93
1747656033793,60.93
1747656101102,60.93
1747656101102,60.93
1747656168422,60.95
1747656168422,60.95
1747656235780,60.98
1747656235780,60.98
1747656303620,60.97
1747656303620,60.97
1747656369448,60.96
1747656369449,60.96
1747656436762,60.96
1747656436762,60.96
1747656504810,60.97
1747656504810,60.97
1747656571397,60.98
1747656571398,60.98
1747656638716,61.01
1747656638716,61.01
1747656706340,60.98
1747656706340,60.98
1747656773343,60.95
1747656773343,60.95
1747656840675,60.98
1747656840675,60.98
1747656907981,61.02
1747656907981,61.02
1747656975302,61.02
1747656975304,61.02
1747657042618,61.03
1747657042618,61.03
1747657109943,61.1
1747657109943,61.1
1747657177251,61.13
1747657177251,61.13
1747657244559,61.12
1747657244560,61.12
1747657311876,61.14
1747657311876,61.14
1747657379205,61.15
1747657379205,61.15
1747657513832,61.14
1747657513832,61.14
1747657581142,61.16
1747657581142,61.16
1747657648464,61.19
1747657648464,61.19
1747657715790,61.15
1747657715791,61.15
1747657783102,61.16
1747657783102,61.16
1747657850417,61.16
1747657850419,61.16
1747657917734,61.18
1747657917734,61.18
1747657985550,61.24
1747657985560,61.24
1747658052376,61.24
1747658052376,61.24
1747658187800,61.25
1747658187900,61.25
1747658254323,61.27
1747658254324,61.27
1747658321643,61.34
1747658321644,61.34
1747658388962,61.3
1747658388963,61.3
1747658456274,61.36
1747658456274,61.36
1747658523830,61.32
1747658523830,61.32
1747658590915,61.32
1747658590920,61.32
1747658658219,61.24
1747658658219,61.24
1747658725542,61.3
1747658725542,61.3
1747658792859,61.28
1747658792859,61.28
1747658860170,61.31
1747658860171,61.31
1747658927489,61.29
1747658927489,61.29
1747658994810,61.31
1747658994810,61.31
1747659062135,61.3
1747659062136,61.3
1747659129466,61.33
1747659129466,61.33
1747659196778,61.32
1747659196778,61.32
1747659264100,61.36
1747659264100,61.36
1747659331424,61.35
1747659331428,61.35
1747659398741,61.33
1747659398741,61.33
1747659466510,61.35
1747659466510,61.35
1747659533372,61.37
1747659533372,61.37
1747659600737,61.33
1747659600737,61.33
1747659668800,61.38
1747659668800,61.38
1747659735323,61.41
1747659735323,61.41
1747659802681,61.43
1747659802681,61.43
1747659869969,61.48
1747659869970,61.48
1747659937280,61.5
1747659937280,61.5
1747660004597,61.45
1747660004597,61.45
1747660071924,61.46
1747660071927,61.46
1747660139235,61.43
1747660139235,61.43
1747660206546,61.4
1747660206546,61.4
1747660273855,61.48
1747660273860,61.48
1747660341179,61.45
1747660341179,61.45
1747660408499,61.46
1747660408499,61.46
1747660475810,61.52
1747660475810,61.52
1747660543132,61.52
1747660543132,61.52
1747660610448,61.54
1747660610448,61.54
1747660677763,61.52
1747660677769,61.52
1747660744152,61.61
1747660744153,61.61
1747660811460,61.55
1747660811461,61.55
1747660878786,61.56
1747660878787,61.56
1747660946100,61.55
1747660946100,61.55
1747661013418,61.67
1747661013418,61.67
1747661080735,61.6
1747661080735,61.6
1747661148530,61.6
1747661148530,61.6
1747661215369,61.61
1747661215369,61.61
1747661282699,61.65
1747661282704,61.65
1747661350000,61.58
1747661350000,61.58
1747661417329,61.58
1747661417329,61.58
1747661551945,61.59
1747661551945,61.59
1747661619268,61.6
1747661619268,61.6
1747661686578,61.57
1747661686578,61.57
1747661753900,61.65
1747661753900,61.65
1747661821216,61.63
1747661821216,61.63
1747661888539,61.54
1747661888539,61.54
1747661955860,61.58
1747661955860,61.58
1747662023171,61.59
1747662023171,61.59
1747662090488,61.67
1747662090489,61.67
1747662157804,61.61
1747662157804,61.61
1747662225124,61.58
1747662225124,61.58
1747662292440,61.59
1747662292441,61.59
1747662359758,61.59
1747662359759,61.59
1747662427670,61.59
1747662427670,61.59
1747662494392,61.63
1747662494393,61.63
1747662561701,61.67
1747662561702,61.67
1747662629180,61.58
1747662629180,61.58
1747662696335,61.57
1747662696337,61.57
1747662831100,61.59
1747662831100,61.59
1747662898313,61.61
1747662898314,61.61
1747662965639,61.67
1747662965639,61.67
1747663032949,61.6
1747663032949,61.6
1747663100262,61.57
1747663100263,61.57
1747663167576,61.59
1747663167576,61.59
1747663234893,61.63
1747663234893,61.63
1747663302210,61.61
1747663302210,61.61
1747663369527,61.58
1747663369527,61.58
1747663436844,61.62
1747663436845,61.62
1747663504159,61.63
1747663504165,61.63
1747663571482,61.68
1747663571482,61.68
1747663638796,61.67
1747663638796,61.67
1747663706110,61.64
1747663706110,61.64
1747663773430,61.66
1747663773431,61.66
1747663840750,61.68
1747663840750,61.68
1747663908590,61.67
1747663908590,61.67
1747663975414,61.7
1747663975414,61.7
1747664042700,61.7
1747664042700,61.7
1747664110230,61.68
1747664110240,61.68
1747664177332,61.69
1747664177332,61.69
1747664244680,61.73
1747664244691,61.73
1747664311964,61.72
1747664311964,61.72
1747664379294,61.7
1747664379294,61.7
1747664446607,61.73
1747664446607,61.73
1747664513924,61.71
1747664513926,61.71
1747664581270,61.69
1747664581270,61.69
1747664648561,61.7
1747664648561,61.7
1747664715885,61.72
1747664715885,61.72
1747664783181,61.7
1747664783182,61.7
1747664850504,61.72
1747664850505,61.72
1747664917836,61.67
1747664917836,61.67
1747664985151,61.71
1747664985161,61.71
1747665052461,61.68
1747665052461,61.68
1747665118849,61.66
1747665118850,61.66
1747665186161,61.69
1747665186161,61.69
1747665253479,61.78
1747665253479,61.78
1747665320797,61.77
1747665320797,61.77
1747665388112,61.78
1747665388113,61.78
1747665455442,61.95
1747665455443,61.95
1747665529300,61.95
1747665529310,61.95
1747665596343,61.99
1747665596344,61.99
1747665663659,62.09
1747665663660,62.09
1747665730977,62.11
1747665730977,62.11
1747665798302,62.05
1747665798302,62.05
1747665865611,62.07
1747665865611,62.07
1747665932943,62.08
1747665932945,62.08
1747666000255,62.05
1747666000255,62.05
1747666067568,62.05
1747666067569,62.05
1747666134882,61.99
1747666134882,61.99
1747666202214,62.02
1747666202214,62.02
1747666269513,62.02
1747666269514,62.02
1747666336831,62.02
1747666336831,62.02
1747666404185,61.99
1747666404185,61.99
1747666471486,61.96
1747666471486,61.96
1747666538810,61.91
1747666538810,61.91
1747666606118,62.05
1747666606118,62.05
1747666673436,62.12
1747666673436,62.12
1747666740780,62.25
1747666740781,62.25
1747666808770,62.3
1747666808770,62.3
1747666875389,62.35
1747666875390,62.35
1747666942704,62.45
1747666942705,62.45
1747667010180,62.56
1747667010180,62.56
1747667077340,62.65
1747667077340,62.65
1747667144647,62.66
1747667144647,62.66
1747667211975,62.69
1747667211977,62.69
1747667279284,62.74
1747667279284,62.74
1747667346606,62.79
1747667346606,62.79
1747667413955,62.84
1747667413955,62.84
1747667481255,62.86
1747667481255,62.86
1747667548564,62.88
1747667548564,62.88
1747667615869,62.88
1747667615870,62.88
1747667683184,62.95
1747667683185,62.95
1747667750541,63.04
1747667750542,63.04
1747667817827,62.65
1747667817827,62.65
1747667885146,61.76
1747667885146,61.76
1747667952465,60.68
1747667952465,60.68
1747668019780,59.37
1747668019780,59.37
1747668087920,58.56
1747668087930,58.56
1747668154405,58.44
1747668154405,58.44
1747668221773,59.22
1747668221773,59.22
1747668289490,59.76
1747668289490,59.76
1747668356363,60.28
1747668356365,60.28
1747668423676,60.71
1747668423676,60.71
1747668490997,61.08
1747668490997,61.08
1747668558318,61.48
1747668558318,61.48
1747668625645,61.82
1747668625645,61.82
1747668760267,62.37
1747668760267,62.37
1747668827581,62.71
1747668827582,62.71
1747668894904,62.96
1747668894904,62.96
1747668962218,63.17
1747668962218,63.17
1747669029534,63.37
1747669029534,63.37
1747669096858,63.51
1747669096858,63.51
1747669231483,63.51
1747669231483,63.51
1747669298804,63.51
1747669298804,63.51
1747669366121,63.55
1747669366122,63.55
1747669433447,63.54
1747669433450,63.54
1747669500821,63.55
1747669500821,63.55
1747669568610,63.54
1747669568620,63.54
1747669635387,63.47
1747669635387,63.47
1747669702735,63.46
1747669702735,63.46
1747669770270,63.44
1747669770270,63.44
1747669836410,63.43
1747669836410,63.43
1747669903737,63.29
1747669903737,63.29
1747669971560,63.27
1747669971570,63.27
1747670038371,63.35
1747670038373,63.35
1747670105715,63.4
1747670105715,63.4
1747670173250,63.37
1747670173260,63.37
1747670240348,63.37
1747670240348,63.37
1747670307657,63.25
1747670307657,63.25
1747670374985,63.21
1747670374985,63.21
1747670442313,63.17
1747670442314,63.17
1747670509616,63.19
